event_id,user_id,session_id,event_type,product_id,product_name,category,price,timestamp,device,country,revenue,quantity
b7e80901-4460-496c-939f-3886ddfe2785,user_0072,c0afa280,page_view,prod_0001,Public-key 3rdgeneration superstructure,Sports,183.17,2025-11-20T16:40:06.616477,mobile,FR,,
c5571df8-42e4-4236-9500-7f37258cf959,user_0018,2edc8e35,purchase,prod_0038,Extended fresh-thinking focus group,Home,452.93,2025-11-07T16:05:12.616477,desktop,BR,452.93,1.0
99ba39cc-ef91-4843-bbce-73d075042ec3,user_0083,2fbc1b69,purchase,prod_0031,Right-sized hybrid model,Eletronics,118.38,2025-11-26T06:25:45.616477,tablet,BR,118.38,2.0
419faf57-3323-4d4f-8532-dd4cca5992a3,user_0010,a28edbf4,page_view,prod_0047,Universal client-server budgetary management,Eletronics,124.2,2025-11-25T10:00:23.616477,mobile,CA,,
34ab34b0-6f5e-4e75-9d3d-e74d4d48911c,user_0085,e27556d5,add_to_cart,prod_0020,Sharable clear-thinking superstructure,Books,38.63,2025-11-29T14:41:41.616477,mobile,UK,,
15d784c3-6802-4fb4-8e41-f351326c1405,user_0090,e95edbd4,page_view,prod_0043,Open-source upward-trending access,Books,57.68,2025-11-29T06:57:40.616477,desktop,UK,,
8698a2b7-c85d-44bd-91c3-56057bb46d15,user_0007,d2e38b80,page_view,prod_0044,Networked cohesive solution,Books,468.32,2025-11-10T00:05:15.616477,desktop,BR,,
54b46ee6-3666-4723-b77b-932b10435df9,user_0078,5428712a,page_view,prod_0003,Pre-emptive global knowledgebase,Books,443.66,2025-11-12T09:31:40.616477,tablet,US,,
78e9234b-4072-438a-bfa3-a1191494dd4f,user_0032,09ad833e,add_to_cart,prod_0022,Stand-alone bi-directional standardization,Sports,354.88,2025-11-22T12:09:28.616477,mobile,BR,,
f5b284b5-be23-41fb-92d3-8622548e55e9,user_0080,eb0a042b,purchase,prod_0020,Sharable clear-thinking superstructure,Books,38.63,2025-11-06T17:28:13.616477,desktop,US,38.63,3.0
cbcb9dd8-9b7e-4c4c-9b7c-e0b81c8b64e2,user_0064,c9070944,add_to_cart,prod_0007,Universal exuding installation,Home,94.1,2025-11-23T00:55:29.616477,desktop,DE,,
398ec12a-2dcf-40e0-a6f9-2e72e5ce509f,user_0020,846bc277,purchase,prod_0038,Extended fresh-thinking focus group,Home,452.93,2025-11-26T02:05:52.616477,mobile,UK,452.93,3.0
5310f4b6-2421-4a69-8515-771a8e0308a8,user_0017,e4825362,purchase,prod_0027,Public-key value-added Local Area Network,Eletronics,223.84,2025-11-18T16:54:29.616477,desktop,CA,223.84,1.0
066c8b01-2179-4fbb-8dd5-6c8a47088c8a,user_0091,43fb8f95,purchase,prod_0017,Programmable intermediate emulation,Home,122.06,2025-11-10T12:53:43.616477,tablet,DE,122.06,1.0
b1f5afac-30bb-4a82-a2b5-9691ad322a6d,user_0031,3b5667df,page_view,prod_0001,Public-key 3rdgeneration superstructure,Sports,183.17,2025-11-22T07:59:56.616477,tablet,BR,,
0bbadb98-d1af-43d8-85ee-8f9459ee2a62,user_0095,dd6e05d8,page_view,prod_0036,Reactive full-range definition,Books,470.36,2025-11-17T20:03:20.616477,desktop,US,,
0be4d19d-73fb-4e7b-a108-f1e0b301bc55,user_0066,f6975fd7,page_view,prod_0034,Open-source well-modulated strategy,Sports,349.12,2025-12-02T09:11:12.616477,desktop,DE,,
b9a7e345-1eca-4a56-b810-3d8a343b8af4,user_0095,cd3301eb,page_view,prod_0017,Programmable intermediate emulation,Home,122.06,2025-11-09T23:34:39.616477,tablet,FR,,
e4c167d4-654e-4fbb-aeb6-09f1d3cfed24,user_0098,dcd20163,page_view,prod_0019,Face-to-face 24/7 adapter,Home,114.0,2025-11-08T18:26:56.616477,mobile,FR,,
b03cab45-802b-4dfe-8880-6c97ca51c326,user_0010,a9232a78,page_view,prod_0028,Compatible explicit solution,Books,154.9,2025-11-29T16:51:26.616477,tablet,DE,,
a8ec984f-4d8b-40dc-8007-f1cbf7335a25,user_0073,a39a4143,add_to_cart,prod_0004,Synergistic didactic encoding,Clothing,178.54,2025-11-21T14:57:34.616477,desktop,BR,,
7adf03c4-e25d-47fa-9193-02367d73bd5c,user_0022,fc609259,page_view,prod_0045,Reactive national ability,Eletronics,56.51,2025-11-13T06:01:20.616477,tablet,US,,
12544984-784c-49c7-8b86-4f3a4338281b,user_0034,445f6b51,page_view,prod_0025,Front-line multimedia encoding,Eletronics,28.19,2025-11-11T03:21:35.616477,mobile,CA,,
3fad8cee-1ed0-4c7f-8c62-60ea34e32ab4,user_0096,6f035ee5,add_to_cart,prod_0018,Vision-oriented even-keeled core,Clothing,487.44,2025-11-19T01:41:56.616477,tablet,CA,,
e8c5ce00-79c9-420c-8c99-4483c8b2daa8,user_0091,ccc2abdf,page_view,prod_0000,Future-proofed grid-enabled website,Sports,50.79,2025-11-10T01:53:25.616477,desktop,DE,,
2c930839-cde7-4cb5-931b-d696a8feaede,user_0054,5a61876c,page_view,prod_0026,Quality-focused analyzing success,Sports,278.66,2025-11-25T01:05:15.616477,mobile,DE,,
a1f3dbe0-14f1-4902-bd02-6030264ae0f8,user_0062,c9b36f3e,page_view,prod_0012,Innovative high-level capability,Sports,381.12,2025-11-29T04:50:09.616477,mobile,DE,,
57db9907-af26-4ac5-9338-17fe28e2d019,user_0030,886e9175,page_view,prod_0046,Devolved full-range challenge,Clothing,451.05,2025-11-20T04:23:39.616477,tablet,BR,,
a0a6c337-f1d9-477a-8be5-7ee22aaf7845,user_0054,3fb10a9a,add_to_cart,prod_0012,Innovative high-level capability,Sports,381.12,2025-11-05T16:57:43.616477,tablet,FR,,
9e90f82e-d0ad-4add-a6ca-f48556c5ec9d,user_0029,74eb5d4f,page_view,prod_0033,Multi-layered local Graphic Interface,Clothing,14.57,2025-11-26T14:33:32.616477,mobile,DE,,
4d677c5e-734b-498f-9160-d98cf6d3d9aa,user_0047,95ac9e6f,add_to_cart,prod_0016,Upgradable executive concept,Eletronics,495.89,2025-11-04T00:40:34.616477,desktop,US,,
69bb804b-70a9-4ff5-b8d8-dbaa41edff38,user_0070,b0688d8f,page_view,prod_0011,Operative dedicated system engine,Sports,20.63,2025-11-13T20:25:02.616477,mobile,CA,,
19801b50-1d45-411f-9bdf-f1f84d4e31f7,user_0047,de4714c5,page_view,prod_0009,Diverse analyzing support,Sports,39.33,2025-11-30T23:15:32.616477,desktop,DE,,
d8a12da9-7ddd-45da-a0c3-6b8361567f80,user_0070,13b7e705,add_to_cart,prod_0027,Public-key value-added Local Area Network,Eletronics,223.84,2025-12-01T22:54:20.616477,tablet,BR,,
6f150c08-8acf-4d64-889c-7c1dc8adb8ab,user_0011,3118fd90,page_view,prod_0012,Innovative high-level capability,Sports,381.12,2025-11-03T08:25:44.616477,desktop,UK,,
198a195f-cbe3-4e0c-adbe-52a40834e206,user_0062,c66d6dd1,page_view,prod_0000,Future-proofed grid-enabled website,Sports,50.79,2025-11-10T09:07:46.616477,tablet,CA,,
5d11fc45-e1b2-4084-a4db-206bbb41a563,user_0051,d2317562,page_view,prod_0014,Realigned local encoding,Books,104.76,2025-11-26T07:55:21.616477,tablet,UK,,
283ac4c1-b249-4f07-99df-cd1910a08f67,user_0030,90fbabff,purchase,prod_0003,Pre-emptive global knowledgebase,Books,443.66,2025-11-03T00:36:06.616477,desktop,UK,443.66,2.0
aa32431d-e241-4646-aa0f-72b92142d193,user_0020,dc1bc113,page_view,prod_0028,Compatible explicit solution,Books,154.9,2025-12-01T16:29:37.616477,mobile,UK,,
6a6f4c63-3026-4fef-964d-a0eb9b67d2f2,user_0036,5f31eb0d,add_to_cart,prod_0012,Innovative high-level capability,Sports,381.12,2025-11-19T10:45:48.616477,tablet,US,,
48db6cc1-a696-4bc3-9804-e3a29b5e408b,user_0085,85b04a7b,page_view,prod_0009,Diverse analyzing support,Sports,39.33,2025-11-09T22:32:35.616477,mobile,DE,,
9fe78ea0-73a3-489b-a126-e711fd0267e4,user_0051,aa653087,purchase,prod_0024,Balanced fresh-thinking interface,Home,90.26,2025-11-08T03:39:55.616477,desktop,CA,90.26,2.0
ba396e53-51ac-42b8-8ae8-918d6b36e8e3,user_0045,e3fbbeee,purchase,prod_0011,Operative dedicated system engine,Sports,20.63,2025-12-02T13:28:55.616477,desktop,US,20.63,1.0
24feeb3f-66f2-4133-94b3-58d3c4fc14b0,user_0046,fb1b78d5,add_to_cart,prod_0016,Upgradable executive concept,Eletronics,495.89,2025-11-06T11:20:22.616477,tablet,BR,,
66944a62-355b-4d17-8fea-989609a878d1,user_0045,b638e7c1,page_view,prod_0048,Quality-focused needs-based database,Clothing,293.96,2025-11-06T17:46:36.616477,tablet,CA,,
d0bcfd14-e793-42b6-b668-fa0442b4e91b,user_0043,39928d39,page_view,prod_0003,Pre-emptive global knowledgebase,Books,443.66,2025-11-12T02:32:58.616477,mobile,US,,
dab7f645-5e06-4735-9d62-79486f41d9cd,user_0085,e638a5c9,page_view,prod_0011,Operative dedicated system engine,Sports,20.63,2025-11-18T21:08:38.616477,desktop,DE,,
5141cbb4-bd42-4c07-bf99-8a489a80e048,user_0067,e1c4ae3d,page_view,prod_0022,Stand-alone bi-directional standardization,Sports,354.88,2025-11-11T08:17:53.616477,desktop,CA,,
5b1fb78e-2bf4-4695-b9a0-dd096a3a0a03,user_0001,6f953497,page_view,prod_0046,Devolved full-range challenge,Clothing,451.05,2025-11-19T20:06:09.616477,tablet,UK,,
6be72e4f-c472-458a-9423-e0168814cb06,user_0098,b9ac3514,add_to_cart,prod_0008,Self-enabling exuding open system,Clothing,129.38,2025-11-09T08:07:58.616477,tablet,UK,,
43308208-2865-4281-8cfd-0a8557095e3c,user_0051,71c55f16,purchase,prod_0020,Sharable clear-thinking superstructure,Books,38.63,2025-11-16T08:34:19.616477,tablet,CA,38.63,2.0
17f86b40-b032-438f-a2a9-ea729f0ebc45,user_0049,2023b373,add_to_cart,prod_0027,Public-key value-added Local Area Network,Eletronics,223.84,2025-11-16T22:56:02.616477,tablet,DE,,
7f95decf-7a90-42b9-a2f1-568d6b4c1a00,user_0029,28d52c58,page_view,prod_0020,Sharable clear-thinking superstructure,Books,38.63,2025-11-13T15:55:38.616477,desktop,UK,,
10c436b4-abd0-4027-81ad-554178c29af2,user_0090,6f0fcb33,add_to_cart,prod_0002,Business-focused analyzing utilization,Home,337.68,2025-11-13T21:09:42.616477,tablet,US,,
c43c6663-e6cf-4702-a15e-bb8e2fdbedde,user_0032,f1deb671,purchase,prod_0033,Multi-layered local Graphic Interface,Clothing,14.57,2025-11-19T05:32:45.616477,mobile,FR,14.57,3.0
fe5fafca-8968-46b5-a892-e5a31ce5e1d3,user_0065,9eaa698e,page_view,prod_0013,Business-focused 6thgeneration frame,Eletronics,115.86,2025-11-23T11:03:47.616477,tablet,DE,,
19c3a6c4-7d66-410d-958c-73da18ee8edc,user_0003,51992de7,page_view,prod_0031,Right-sized hybrid model,Eletronics,118.38,2025-11-27T11:06:43.616477,tablet,US,,
9990a84f-757b-4fc8-a432-8dd2a433f862,user_0061,6e67d12e,page_view,prod_0033,Multi-layered local Graphic Interface,Clothing,14.57,2025-11-09T07:33:34.616477,tablet,US,,
604d98ee-2474-47b5-bd88-8919e39eca53,user_0028,e4868489,purchase,prod_0029,Innovative coherent installation,Home,100.9,2025-11-16T18:46:33.616477,desktop,CA,100.9,3.0
616a36eb-b87e-4b5c-8a0b-d205b896e99e,user_0059,64fb0d6d,purchase,prod_0030,Decentralized intangible flexibility,Sports,329.69,2025-11-24T05:25:56.616477,mobile,BR,329.69,1.0
2783dd28-11dc-4804-9f34-eb651aa7eb29,user_0011,e860178f,page_view,prod_0020,Sharable clear-thinking superstructure,Books,38.63,2025-11-29T02:46:30.616477,desktop,CA,,
a76bd253-2f52-4757-be3d-3458af8bdd71,user_0072,9cdb00bc,page_view,prod_0046,Devolved full-range challenge,Clothing,451.05,2025-11-27T05:13:28.616477,desktop,FR,,
fda53bac-bb66-4dfd-8d8b-f98241c9d72e,user_0096,59f09e4c,page_view,prod_0021,Profound demand-driven open system,Home,13.2,2025-11-18T07:19:39.616477,tablet,US,,
2f6c8f0e-85a6-4d44-b3d3-3b0e1d17dded,user_0030,45681e9e,page_view,prod_0009,Diverse analyzing support,Sports,39.33,2025-11-19T00:53:32.616477,desktop,BR,,
127632a3-5e3a-4ed2-80c2-be03fa7aecaa,user_0091,593dbe1c,page_view,prod_0013,Business-focused 6thgeneration frame,Eletronics,115.86,2025-11-09T08:59:41.616477,mobile,FR,,
be884a34-e7e1-4bfb-81d7-eeb09a100349,user_0021,e44d3d11,page_view,prod_0009,Diverse analyzing support,Sports,39.33,2025-12-02T08:55:31.616477,mobile,US,,
7879f171-2638-49a7-b0dc-ae96723645e2,user_0027,3c629213,add_to_cart,prod_0036,Reactive full-range definition,Books,470.36,2025-11-17T10:26:46.616477,desktop,UK,,
e0bd6cdd-5fc8-44f3-b63c-ba716d094717,user_0099,a8999491,page_view,prod_0029,Innovative coherent installation,Home,100.9,2025-11-25T21:25:30.616477,mobile,DE,,
b1c97c9d-81b2-4d83-956d-5c36f373b2e5,user_0039,1ba18b61,page_view,prod_0046,Devolved full-range challenge,Clothing,451.05,2025-11-24T12:13:06.616477,tablet,UK,,
59bd76ec-2102-4d39-a312-772202a0f750,user_0019,f1a8d205,page_view,prod_0030,Decentralized intangible flexibility,Sports,329.69,2025-11-04T19:52:28.616477,mobile,CA,,
afecc341-d509-4e10-9244-8a90e6dd3682,user_0003,13d2e491,page_view,prod_0044,Networked cohesive solution,Books,468.32,2025-11-21T12:00:54.616477,mobile,FR,,
ec8c4e09-52ca-4a0a-86e0-ec3482b44b84,user_0089,4d34212f,purchase,prod_0027,Public-key value-added Local Area Network,Eletronics,223.84,2025-11-04T00:11:35.616477,tablet,DE,223.84,3.0
be259fb7-3f88-414c-a857-854262b0c7e0,user_0056,6bb71689,add_to_cart,prod_0039,Multi-lateral 4thgeneration budgetary management,Clothing,222.71,2025-11-24T10:54:37.616477,tablet,US,,
2c074b19-816d-4633-a711-e6c575b6be54,user_0064,5981b63e,add_to_cart,prod_0045,Reactive national ability,Eletronics,56.51,2025-11-29T08:00:13.616477,mobile,UK,,
11934ffd-419f-48e1-b38a-614297bddf50,user_0037,051f532c,page_view,prod_0033,Multi-layered local Graphic Interface,Clothing,14.57,2025-11-25T06:48:45.616477,tablet,US,,
79118e64-e1c2-4286-a822-db0d92832f64,user_0020,d6336fa4,page_view,prod_0043,Open-source upward-trending access,Books,57.68,2025-12-02T06:37:12.616477,desktop,US,,
33dfdbe2-482b-41d4-9729-309a48410566,user_0084,25953eaf,page_view,prod_0031,Right-sized hybrid model,Eletronics,118.38,2025-11-26T20:28:26.616477,mobile,FR,,
675161d1-a471-40e2-8f61-06aa8322e078,user_0066,f595d3d7,page_view,prod_0000,Future-proofed grid-enabled website,Sports,50.79,2025-11-20T14:20:55.616477,mobile,BR,,
488c16b4-1fab-4761-937a-2db8b2cf7a83,user_0097,dd5d1275,page_view,prod_0041,Cross-platform grid-enabled matrix,Eletronics,415.31,2025-11-12T09:25:53.616477,desktop,UK,,
f68593d9-98cd-4a42-af37-863a0477ccbc,user_0056,ee9ad429,page_view,prod_0022,Stand-alone bi-directional standardization,Sports,354.88,2025-11-20T04:40:51.616477,desktop,DE,,
1835d78d-5f04-4beb-827a-18a07b6914e2,user_0056,8e48d2fb,page_view,prod_0007,Universal exuding installation,Home,94.1,2025-11-13T15:19:48.616477,desktop,DE,,
53d1c48a-9a23-4634-bedb-53b2801b54d5,user_0093,3ae8847f,page_view,prod_0035,Proactive demand-driven strategy,Clothing,321.85,2025-11-16T18:41:12.616477,tablet,BR,,
edcf13bc-8fa4-4b54-8e4c-a3815576e29c,user_0078,11b7b53c,page_view,prod_0016,Upgradable executive concept,Eletronics,495.89,2025-11-25T02:33:05.616477,mobile,BR,,
680a5c82-9ee0-40e5-a70b-80055f580a4a,user_0032,4834baf6,page_view,prod_0004,Synergistic didactic encoding,Clothing,178.54,2025-11-15T08:30:24.616477,tablet,BR,,
25058e27-874d-4f76-af86-a908b9a38cd5,user_0063,5767c873,page_view,prod_0035,Proactive demand-driven strategy,Clothing,321.85,2025-11-06T19:27:08.616477,desktop,UK,,
ddfd836e-a226-4964-8bef-cd13c6da532a,user_0030,278e54cd,add_to_cart,prod_0026,Quality-focused analyzing success,Sports,278.66,2025-11-06T17:13:09.616477,desktop,DE,,
ad6dddc0-199a-4b60-bdc0-50a6a657641c,user_0036,45a9094b,page_view,prod_0014,Realigned local encoding,Books,104.76,2025-11-05T18:59:53.616477,tablet,DE,,
1b6e443a-944e-455e-b4b5-74bb75085576,user_0036,faf51f31,page_view,prod_0028,Compatible explicit solution,Books,154.9,2025-11-27T18:00:39.616477,mobile,CA,,
a0170c96-b9fc-4539-ba26-873c81799be6,user_0020,4ed9b08a,page_view,prod_0010,Managed disintermediate support,Eletronics,346.68,2025-11-04T18:32:59.616477,desktop,CA,,
022a37a8-cb0d-48b0-88fa-3629e310809d,user_0070,5fb31c5c,page_view,prod_0026,Quality-focused analyzing success,Sports,278.66,2025-11-08T13:34:48.616477,tablet,DE,,
86cfa9c2-2527-427a-b951-510e2c17dce5,user_0033,7f0ee663,purchase,prod_0009,Diverse analyzing support,Sports,39.33,2025-11-16T18:35:17.616477,mobile,UK,39.33,3.0
ed47c0ae-210f-44f7-80b4-b6d7b13a0948,user_0026,b4b49a25,page_view,prod_0022,Stand-alone bi-directional standardization,Sports,354.88,2025-11-26T16:11:41.616477,tablet,UK,,
f02ec5dc-c801-4d25-85d3-d746120e69b0,user_0008,ad7281c4,page_view,prod_0002,Business-focused analyzing utilization,Home,337.68,2025-11-11T23:55:48.616477,desktop,FR,,
290bd42c-5f80-4bc1-b8ed-4026860dc3af,user_0017,c7d1e639,purchase,prod_0044,Networked cohesive solution,Books,468.32,2025-11-15T20:19:15.616477,desktop,BR,468.32,2.0
b48e32a3-7219-4d7f-8689-a8fc19a89946,user_0005,2a756d26,purchase,prod_0014,Realigned local encoding,Books,104.76,2025-11-07T04:38:41.616477,desktop,BR,104.76,2.0
deeaddc0-2d9d-4cb3-bebe-7b9abe8fcdfa,user_0003,68f07973,page_view,prod_0005,Visionary web-enabled portal,Sports,148.77,2025-11-16T16:28:14.616477,desktop,US,,
4dc5e832-7d45-42dd-bada-9c34f0909abd,user_0016,2980e80c,page_view,prod_0028,Compatible explicit solution,Books,154.9,2025-11-20T16:31:32.616477,desktop,DE,,
8fe5efe5-a9df-44db-a9c8-c466afc68759,user_0037,0e69216b,page_view,prod_0040,Sharable impactful hierarchy,Clothing,341.65,2025-11-16T04:44:36.616477,mobile,FR,,
2fee6386-ce64-4c85-9148-94ad044e29ff,user_0074,0b1dc523,page_view,prod_0040,Sharable impactful hierarchy,Clothing,341.65,2025-12-01T11:09:04.616477,mobile,BR,,
acbd034f-2cfc-4c6a-9ee0-f799f3dd686d,user_0070,377ab1e0,add_to_cart,prod_0021,Profound demand-driven open system,Home,13.2,2025-11-28T01:42:13.616477,tablet,DE,,
fba2dde7-988f-43c0-b52a-29d298f2f264,user_0060,fe2409ca,add_to_cart,prod_0001,Public-key 3rdgeneration superstructure,Sports,183.17,2025-12-02T09:50:32.616477,tablet,BR,,
b8da73ec-adcf-429c-9000-3ec79b31a78f,user_0053,fb125410,page_view,prod_0044,Networked cohesive solution,Books,468.32,2025-11-03T13:56:59.616477,desktop,UK,,
29d3b8e1-e6c7-4fb7-8ba8-3e415e771de3,user_0080,73c4ffec,page_view,prod_0025,Front-line multimedia encoding,Eletronics,28.19,2025-11-21T09:13:17.616477,tablet,DE,,
54e2c366-8e54-4079-8fc9-ebfb907eb8d6,user_0037,6a1d976a,page_view,prod_0031,Right-sized hybrid model,Eletronics,118.38,2025-11-15T23:35:35.616477,mobile,CA,,
cb272ea2-bf47-4937-9b41-7d6ae356b4f1,user_0054,e0cac4d9,page_view,prod_0031,Right-sized hybrid model,Eletronics,118.38,2025-11-13T06:36:19.616477,mobile,US,,
3aed67a8-c5f6-4c8f-ac4a-93911b897e03,user_0004,24949d56,add_to_cart,prod_0018,Vision-oriented even-keeled core,Clothing,487.44,2025-11-26T18:14:57.616477,desktop,CA,,
01b07d97-64a6-42dd-8ea1-ace168d5c4b3,user_0087,e1c2683c,page_view,prod_0044,Networked cohesive solution,Books,468.32,2025-11-05T09:11:32.616477,mobile,US,,
9c1cb7a1-f057-4672-87ae-88416f4af45c,user_0091,19fbefe8,add_to_cart,prod_0041,Cross-platform grid-enabled matrix,Eletronics,415.31,2025-11-20T11:10:46.616477,mobile,DE,,
d313e5cb-da7d-4a1a-abde-f1e6b8daacd8,user_0087,141219ec,add_to_cart,prod_0014,Realigned local encoding,Books,104.76,2025-11-27T06:43:51.616477,desktop,US,,
9672ab1a-bd26-4a72-92a4-9d26bf759710,user_0059,832866d9,add_to_cart,prod_0038,Extended fresh-thinking focus group,Home,452.93,2025-11-28T13:04:20.616477,desktop,FR,,
709e283f-6bb1-47f8-b49d-b16efe7dea3c,user_0029,b8b32171,add_to_cart,prod_0002,Business-focused analyzing utilization,Home,337.68,2025-11-28T03:46:29.616477,tablet,UK,,
5f09b50d-b45a-448e-99e9-02247c1c4db6,user_0027,133cb1e5,page_view,prod_0008,Self-enabling exuding open system,Clothing,129.38,2025-11-21T05:52:53.616477,desktop,BR,,
eb411b5e-c197-4238-b22f-bbb579d4709d,user_0019,fd409de9,add_to_cart,prod_0002,Business-focused analyzing utilization,Home,337.68,2025-11-04T09:25:25.616477,mobile,UK,,
0ea0a468-bb3d-41bb-80f5-2d2683bd91a4,user_0049,6f348ffb,add_to_cart,prod_0007,Universal exuding installation,Home,94.1,2025-11-22T21:34:37.616477,tablet,DE,,
bd94a67b-302c-44e5-93c7-d4be96aaa5d3,user_0092,d1c2a4e0,page_view,prod_0032,Sharable foreground time-frame,Clothing,132.26,2025-11-25T17:03:10.616477,tablet,US,,
ab6e0412-21f8-43b1-b88f-9fbe848cb81b,user_0024,4e58ceb8,page_view,prod_0025,Front-line multimedia encoding,Eletronics,28.19,2025-11-30T01:05:40.616477,mobile,BR,,
2872c937-3ac5-4afc-b03a-c76014a13058,user_0080,0ff4b404,page_view,prod_0014,Realigned local encoding,Books,104.76,2025-11-24T01:35:41.616477,tablet,UK,,
e23634aa-e74a-4d92-bac6-e381ab52c005,user_0086,0123ba8e,add_to_cart,prod_0045,Reactive national ability,Eletronics,56.51,2025-11-29T23:39:33.616477,tablet,DE,,
5f733f70-ae21-4283-9c7d-6cd307201ef0,user_0083,a1241faa,add_to_cart,prod_0009,Diverse analyzing support,Sports,39.33,2025-12-02T19:32:05.616477,mobile,UK,,
161709bf-b9dc-4272-b52b-9ad7d2dc8f5f,user_0065,529d39cd,add_to_cart,prod_0037,Re-engineered bi-directional algorithm,Home,151.45,2025-11-10T04:56:55.616477,tablet,DE,,
0ed1ab39-e495-4b03-ab7e-ab9f578ffcba,user_0004,28a49304,page_view,prod_0040,Sharable impactful hierarchy,Clothing,341.65,2025-11-25T08:39:52.616477,tablet,BR,,
beebed87-ca22-4c59-8185-57dd370dccfd,user_0001,786c85b8,add_to_cart,prod_0003,Pre-emptive global knowledgebase,Books,443.66,2025-11-13T17:08:28.616477,tablet,UK,,
ce664d08-9be2-4916-af75-12e3d7a6d6e1,user_0025,773699a2,page_view,prod_0042,Quality-focused solution-oriented framework,Sports,169.09,2025-11-21T03:49:47.616477,desktop,US,,
504ae90e-754d-42b5-ac66-5daf529cb776,user_0049,62412c6b,add_to_cart,prod_0047,Universal client-server budgetary management,Eletronics,124.2,2025-11-10T22:05:31.616477,desktop,CA,,
ad44fdff-f1b4-421f-84f4-354f4b8d7440,user_0005,7362e6e6,page_view,prod_0003,Pre-emptive global knowledgebase,Books,443.66,2025-11-03T22:00:26.616477,mobile,BR,,
2a1ed3b9-c6bc-4078-a121-4a27b44c5d3d,user_0055,4f82f64c,page_view,prod_0001,Public-key 3rdgeneration superstructure,Sports,183.17,2025-11-21T20:44:49.616477,desktop,US,,
598766e8-ffc9-48ae-9548-fffd9ff3a600,user_0075,7c5d6ccf,add_to_cart,prod_0019,Face-to-face 24/7 adapter,Home,114.0,2025-11-19T16:19:29.616477,mobile,US,,
61f11001-351b-4d79-8dc1-64da8ff64745,user_0073,478d0bb0,add_to_cart,prod_0038,Extended fresh-thinking focus group,Home,452.93,2025-11-09T02:55:09.616477,mobile,CA,,
f967da57-b264-4d8c-b0aa-afacf8f5897b,user_0008,4d3b5325,add_to_cart,prod_0034,Open-source well-modulated strategy,Sports,349.12,2025-12-01T20:31:18.616477,desktop,UK,,
5caca322-d520-4c9d-998d-f0b65c659eae,user_0030,60ca49e1,add_to_cart,prod_0028,Compatible explicit solution,Books,154.9,2025-11-26T14:11:13.616477,desktop,UK,,
491667ab-76a0-4f69-bedf-4a7a5b0d2505,user_0064,f2f13857,add_to_cart,prod_0002,Business-focused analyzing utilization,Home,337.68,2025-11-26T16:54:26.616477,tablet,CA,,
8c7dd083-4a10-4cd2-b5af-02ecbef7e74e,user_0012,ab674314,page_view,prod_0016,Upgradable executive concept,Eletronics,495.89,2025-11-17T11:14:55.616477,tablet,BR,,
c6994ea9-721a-43dd-81d5-d6b7aa3794a4,user_0038,714abcae,purchase,prod_0047,Universal client-server budgetary management,Eletronics,124.2,2025-11-21T09:45:16.616477,tablet,DE,124.2,1.0
fa64cbdf-4158-41d3-a30d-2e483c0de987,user_0074,d2207b44,purchase,prod_0006,Managed executive leverage,Books,95.73,2025-11-22T18:42:47.616477,tablet,CA,95.73,2.0
46689e13-64e8-4013-931c-db9633b3957b,user_0028,f2d029b4,purchase,prod_0009,Diverse analyzing support,Sports,39.33,2025-11-06T08:53:42.616477,mobile,FR,39.33,2.0
4d1c3620-2b78-4547-9d49-6835ed2b666e,user_0010,98c4ab2d,purchase,prod_0047,Universal client-server budgetary management,Eletronics,124.2,2025-11-22T17:57:32.616477,mobile,DE,124.2,3.0
8f9adbc7-5d47-46b0-bdf2-c663949d3eef,user_0013,eff24013,purchase,prod_0035,Proactive demand-driven strategy,Clothing,321.85,2025-11-15T07:19:39.616477,tablet,CA,321.85,3.0
de30a9da-2f01-4c30-b7a8-47c0a68839f7,user_0094,730cb011,page_view,prod_0043,Open-source upward-trending access,Books,57.68,2025-11-17T14:15:47.616477,tablet,UK,,
648944c9-e5fe-4041-a540-d65db10d27d9,user_0076,48faa174,page_view,prod_0001,Public-key 3rdgeneration superstructure,Sports,183.17,2025-11-20T09:18:22.616477,desktop,US,,
aa49559c-d794-473c-8da5-0cc4bd220d94,user_0091,b44518d8,purchase,prod_0008,Self-enabling exuding open system,Clothing,129.38,2025-11-27T06:27:07.616477,mobile,DE,129.38,2.0
66cd0a74-30c7-4a39-ab43-e5362aa43909,user_0093,75229e87,page_view,prod_0002,Business-focused analyzing utilization,Home,337.68,2025-11-12T04:07:21.616477,mobile,DE,,
5595706f-9d64-4783-a833-0a1edc7d40bc,user_0092,7cfce0b4,page_view,prod_0033,Multi-layered local Graphic Interface,Clothing,14.57,2025-11-13T20:44:32.616477,desktop,US,,
c4d9d6c1-825d-4777-9ca4-d17a16d7ea6b,user_0036,021c242d,page_view,prod_0034,Open-source well-modulated strategy,Sports,349.12,2025-11-04T15:37:49.616477,tablet,US,,
8dcda6e8-987c-448d-b403-3e6493df76da,user_0095,e58203af,page_view,prod_0015,Right-sized non-volatile pricing structure,Books,272.79,2025-12-02T19:13:43.616477,desktop,US,,
4044372f-ec90-4d34-9402-3d5cf48ddb03,user_0002,5195c1fa,page_view,prod_0004,Synergistic didactic encoding,Clothing,178.54,2025-11-14T18:32:27.616477,mobile,CA,,
